food_id,food_name,brand,categories,countries,collection_location,calories_kcal,protein_g,carbohydrate_g,fat_g,fiber_g,sugar_g,sodium_mg,saturated_fat_g,salt_g,nutriscore,nova_group,serving_size,quantity,source,core_nutrient_count,protein_per_100_kcal,fiber_per_100_kcal,sugar_ratio,fat_ratio,macro_total_g
170516,"Peppers, sweet, green, frozen, chopped, cooked, boiled, drained, with salt",,,,USDA reference,,0.95,3.31,0.18,0.9,,240.0,0.012,,,,,,USDA FoodData Central SR Legacy,5,,,,0.04054054054054054,4.4399999999999995
170517,"Pigeonpeas, immature seeds, cooked, boiled, drained, with salt",,,,USDA reference,,5.96,19.49,1.36,4.2,2.48,240.0,0.013,,,,,,USDA FoodData Central SR Legacy,6,,,0.12724474089276552,0.050727340544572924,26.81
170518,"Pokeberry shoots, (poke), cooked, boiled, drained, with salt",,,,USDA reference,,2.3,3.1,0.4,1.5,1.6,254.0,,,,,,,USDA FoodData Central SR Legacy,6,,,0.5161290322580645,0.06896551724137931,5.800000000000001
170519,"Potatoes, boiled, cooked in skin, skin, with salt",,,,USDA reference,,2.86,17.2,0.1,3.3,,250.0,0.002,,,,,,USDA FoodData Central SR Legacy,5,,,,0.004960317460317461,20.16
170520,"Potatoes, boiled, cooked without skin, flesh, with salt",,,,USDA reference,,1.71,20.01,0.1,2.0,0.89,241.0,0.002,,,,,,USDA FoodData Central SR Legacy,6,,,0.044477761119440275,0.0045829514207149395,21.820000000000004
170521,"Potatoes, microwaved, cooked, in skin, flesh and skin, with salt",,,,USDA reference,,2.44,24.24,0.1,2.3,,244.0,0.002,,,,,,USDA FoodData Central SR Legacy,5,,,,0.0037341299477221808,26.78
170522,"Potatoes, microwaved, cooked in skin, flesh, with salt",,,,USDA reference,,2.1,23.28,0.1,1.6,,243.0,0.002,,,,,,USDA FoodData Central SR Legacy,5,,,,0.003924646781789639,25.480000000000004
170523,"Potatoes, french fried, all types, salt not added in processing, frozen, as purchased",,,,USDA reference,,2.24,24.81,4.66,1.9,0.2,23.0,2.96,,,,,,USDA FoodData Central SR Legacy,6,,,0.008061265618702138,0.14695679596341849,31.709999999999997
170524,"Potatoes, au gratin, home-prepared from recipe using margarine",,,,USDA reference,,5.06,11.27,7.59,1.8,,433.0,2.587,,,,,,USDA FoodData Central SR Legacy,5,,,,0.31730769230769235,23.919999999999998
170525,"Potatoes, scalloped, home-prepared with margarine",,,,USDA reference,,2.87,10.78,3.68,1.9,,335.0,1.352,,,,,,USDA FoodData Central SR Legacy,5,,,,0.21234852856318526,17.33
170526,"Pumpkin, cooked, boiled, drained, with salt",,,,USDA reference,,0.72,4.31,0.07,1.1,2.08,237.0,0.009,,,,,,USDA FoodData Central SR Legacy,6,,,0.4825986078886311,0.013725490196078433,5.1
170527,"Pumpkin, canned, with salt",,,,USDA reference,,1.1,8.09,0.28,2.9,3.3,241.0,0.037,,,,,,USDA FoodData Central SR Legacy,6,,,0.4079110012360939,0.02956705385427667,9.469999999999999
170528,"Rutabagas, cooked, boiled, drained, with salt",,,,USDA reference,,0.93,6.84,0.18,1.8,3.95,254.0,0.027,,,,,,USDA FoodData Central SR Legacy,6,,,0.5774853801169592,0.022641509433962266,7.949999999999999
170529,"Salsify, cooked, boiled, drained, with salt",,,,USDA reference,,2.73,15.36,0.17,3.1,2.9,252.0,,,,,,,USDA FoodData Central SR Legacy,6,,,0.18880208333333334,0.009309967141292442,18.26
170530,"Soybeans, green, cooked, boiled, drained, with salt",,,,USDA reference,,12.35,11.05,6.4,4.2,,250.0,1.209,,,,,,USDA FoodData Central SR Legacy,5,,,,0.21476510067114096,29.799999999999997
170531,"Spinach, cooked, boiled, drained, with salt",,,,USDA reference,,2.97,3.75,0.26,2.4,0.43,306.0,0.006,,,,,,USDA FoodData Central SR Legacy,6,,,0.11466666666666667,0.03724928366762178,6.98
170532,"Squash, summer, crookneck and straightneck, frozen, cooked, boiled, drained, with salt",,,,USDA reference,,1.28,5.54,0.2,1.4,2.33,242.0,0.015,,,,,,USDA FoodData Central SR Legacy,6,,,0.4205776173285199,0.02849002849002849,7.0200000000000005
170533,"Squash, summer, scallop, cooked, boiled, drained, with salt",,,,USDA reference,,1.03,3.3,0.17,1.9,1.5,237.0,0.013,,,,,,USDA FoodData Central SR Legacy,6,,,0.4545454545454546,0.03777777777777778,4.5
170534,"Squash, summer, zucchini, includes skin, cooked, boiled, drained, with salt",,,,USDA reference,,1.14,2.69,0.36,1.0,1.71,239.0,0.029,,,,,,USDA FoodData Central SR Legacy,6,,,0.6356877323420075,0.08591885441527446,4.19
170535,"Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, with salt",,,,USDA reference,,1.15,2.97,0.13,1.3,1.69,238.0,0.01,,,,,,USDA FoodData Central SR Legacy,6,,,0.569023569023569,0.03058823529411765,4.25
170537,"Squash, winter, hubbard, baked, with salt",,,,USDA reference,,2.48,10.81,0.62,4.9,4.9,244.0,0.046,,,,,,USDA FoodData Central SR Legacy,6,,,0.4532839962997225,0.04457225017972682,13.91
170538,"Squash, winter, hubbard, cooked, boiled, mashed, with salt",,,,USDA reference,,1.48,6.46,0.37,2.9,2.93,241.0,0.028,,,,,,USDA FoodData Central SR Legacy,6,,,0.4535603715170279,0.04452466907340554,8.309999999999999
170539,"Squash, winter, spaghetti, cooked, boiled, drained, or baked, with salt",,,,USDA reference,,0.66,6.46,0.26,1.4,2.53,254.0,0.022,,,,,,USDA FoodData Central SR Legacy,6,,,0.391640866873065,0.03523035230352304,7.38
170541,"Sweet potato, cooked, boiled, without skin, with salt",,,,USDA reference,,1.37,17.72,0.14,2.5,5.74,263.0,0.0,,,,,,USDA FoodData Central SR Legacy,6,,,0.3239277652370203,0.0072802912116484665,19.23
170542,"Sweet potato, frozen, cooked, baked, with salt",,,,USDA reference,,1.71,23.4,0.12,1.8,,244.0,0.005,,,,,,USDA FoodData Central SR Legacy,5,,,,0.0047562425683709865,25.23
170543,"Taro, cooked, with salt",,,,USDA reference,,0.52,34.6,0.11,5.1,0.49,251.0,0.009,,,,,,USDA FoodData Central SR Legacy,6,,,0.014161849710982659,0.0031223389156968488,35.230000000000004
170544,"Taro, leaves, cooked, steamed, with salt",,,,USDA reference,,2.72,3.89,0.41,2.0,,238.0,0.033,,,,,,USDA FoodData Central SR Legacy,5,,,,0.058404558404558396,7.0200000000000005
170545,"Tomato juice, canned, without salt added",,,,USDA reference,,0.85,3.53,0.29,0.4,2.58,10.0,0.005,,,,,,USDA FoodData Central SR Legacy,6,,,0.7308781869688386,0.06209850107066381,4.67
170546,"Tomato products, canned, puree, with salt added",,,,USDA reference,,1.65,8.98,0.21,1.9,4.83,202.0,0.031,,,,,,USDA FoodData Central SR Legacy,6,,,0.5378619153674833,0.019372693726937267,10.840000000000002
170547,"Turnips, cooked, boiled, drained, with salt",,,,USDA reference,,0.71,5.06,0.08,2.0,2.99,286.0,0.005,,,,,,USDA FoodData Central SR Legacy,6,,,0.590909090909091,0.013675213675213677,5.85
170548,"Turnips, frozen, cooked, boiled, drained, with salt",,,,USDA reference,,1.53,3.73,0.24,2.0,1.73,272.0,0.015,,,,,,USDA FoodData Central SR Legacy,6,,,0.46380697050938335,0.04363636363636363,5.5
170549,"Waxgourd, (chinese preserving melon), cooked, boiled, drained, with salt",,,,USDA reference,,0.4,2.45,0.2,1.0,1.18,343.0,0.037,,,,,,USDA FoodData Central SR Legacy,6,,,0.48163265306122444,0.06557377049180328,3.0500000000000003
170551,"Yam, cooked, boiled, drained, or baked, with salt",,,,USDA reference,,1.49,26.99,0.14,3.9,0.49,244.0,0.005,,,,,,USDA FoodData Central SR Legacy,6,,,0.018154872174879585,0.004891684136967157,28.619999999999997
170553,"Seeds, breadnut tree seeds, dried",,,,USDA reference,,8.62,79.39,1.68,14.9,,53.0,0.214,,,,,,USDA FoodData Central SR Legacy,5,,,,0.01873118519344408,89.69000000000001
170554,"Seeds, chia seeds, dried",,,,USDA reference,,16.54,42.12,30.74,34.4,,16.0,2.309,,,,,,USDA FoodData Central SR Legacy,5,,,,0.34384787472035794,89.39999999999999
170555,"Seeds, cottonseed flour, partially defatted (glandless)",,,,USDA reference,,40.96,40.54,6.2,3.0,,35.0,1.133,,,,,,USDA FoodData Central SR Legacy,5,,,,0.07069555302166476,87.7
170556,"Seeds, pumpkin and squash seed kernels, dried",,,,USDA reference,,30.23,10.71,49.05,6.0,1.4,7.0,16.242,,,,,,USDA FoodData Central SR Legacy,6,,,0.130718954248366,0.5450605622846983,89.99
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",,,,USDA reference,,29.84,14.71,49.05,6.5,1.29,18.0,15.734,,,,,,USDA FoodData Central SR Legacy,6,,,0.0876954452753229,0.5240384615384616,93.6
170562,"Seeds, sunflower seed kernels, dried",,,,USDA reference,,20.78,20.0,51.46,8.6,2.62,9.0,18.528,,,,,,USDA FoodData Central SR Legacy,6,,,0.131,0.5578924544666088,92.24000000000001
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",,,,USDA reference,,19.33,24.07,49.8,11.1,2.73,3.0,9.505,,,,,,USDA FoodData Central SR Legacy,6,,,0.1134191940174491,0.5343347639484979,93.19999999999999
170564,"Seeds, sunflower seed kernels, oil roasted, without salt",,,,USDA reference,,20.06,22.89,51.3,10.6,3.11,3.0,8.063,,,,,,USDA FoodData Central SR Legacy,6,,,0.13586719091306246,0.5442970822281167,94.25
170567,"Nuts, almonds",,,,USDA reference,,21.15,21.55,49.93,12.5,4.35,1.0,31.551,,,,,,USDA FoodData Central SR Legacy,6,,,0.20185614849187933,0.5390262334017057,92.63
170568,"Nuts, almonds, blanched",,,,USDA reference,,21.4,18.67,52.52,9.9,4.63,19.0,33.415,,,,,,USDA FoodData Central SR Legacy,6,,,0.24799143010176752,0.5672318824927098,92.59
170569,"Nuts, brazilnuts, dried, unblanched",,,,USDA reference,,14.32,11.74,67.1,7.5,2.33,3.0,23.879,,,,,,USDA FoodData Central SR Legacy,6,,,0.19846678023850087,0.7202662086732503,93.16
170570,"Nuts, butternuts, dried",,,,USDA reference,,24.9,12.05,56.98,4.7,,1.0,10.425,,,,,,USDA FoodData Central SR Legacy,5,,,,0.6066219525178324,93.93
170571,"Nuts, cashew nuts, dry roasted, without salt added",,,,USDA reference,,15.31,32.69,46.35,3.0,5.01,16.0,27.317,,,,,,USDA FoodData Central SR Legacy,6,,,0.15325787702661364,0.4912559618441972,94.35
170572,"Nuts, cashew nuts, oil roasted, without salt added",,,,USDA reference,,16.84,29.87,47.77,3.3,5.01,13.0,25.923,,,,,,USDA FoodData Central SR Legacy,6,,,0.1677268162035487,0.5056096528365792,94.48
170574,"Nuts, chestnuts, european, raw, unpeeled",,,,USDA reference,,2.42,45.54,2.26,8.1,,3.0,0.78,,,,,,USDA FoodData Central SR Legacy,5,,,,0.04500199123855037,50.22
170576,"Nuts, chestnuts, european, dried, unpeeled",,,,USDA reference,,6.39,77.31,4.45,11.7,,37.0,1.535,,,,,,USDA FoodData Central SR Legacy,5,,,,0.05048213272830403,88.15
170577,"Nuts, coconut meat, dried (desiccated), sweetened, flaked, packaged",,,,USDA reference,,3.13,51.85,27.99,9.9,36.75,285.0,1.377,,,,,,USDA FoodData Central SR Legacy,6,,,0.7087753134040501,0.3373508497047125,82.97
170578,"Nuts, coconut meat, dried (desiccated), sweetened, flaked, canned",,,,USDA reference,,3.35,40.91,31.69,4.5,,20.0,1.348,,,,,,USDA FoodData Central SR Legacy,5,,,,0.41724818959842,75.95
170580,"Nuts, coconut cream, raw (liquid expressed from grated meat)",,,,USDA reference,,3.63,6.65,34.68,2.2,,4.0,1.475,,,,,,USDA FoodData Central SR Legacy,5,,,,0.7713523131672597,44.96
170581,"Nuts, hazelnuts or filberts",,,,USDA reference,,14.95,16.7,60.75,9.7,4.34,0.0,45.652,,,,,,USDA FoodData Central SR Legacy,6,,,0.25988023952095807,0.6574675324675324,92.4
170582,"Nuts, hazelnuts or filberts, blanched",,,,USDA reference,,13.7,17.0,61.15,11.0,3.49,0.0,48.192,,,,,,USDA FoodData Central SR Legacy,6,,,0.20529411764705885,0.6657593903102885,91.85
170583,"Nuts, hazelnuts or filberts, dry roasted, without salt added",,,,USDA reference,,15.03,17.6,62.4,9.4,4.89,0.0,46.608,,,,,,USDA FoodData Central SR Legacy,6,,,0.277840909090909,0.6566347469220246,95.03
170585,"Nuts, mixed nuts, dry roasted, with peanuts, without salt added",,,,USDA reference,,19.5,22.42,53.5,6.4,5.0,4.0,34.532,,,,,,USDA FoodData Central SR Legacy,6,,,0.2230151650312221,0.5606791029134354,95.42
170586,"Nuts, mixed nuts, dry roasted, with peanuts, salt added, PLANTERS pistachio blend",,,,USDA reference,,23.28,23.07,47.52,8.1,4.45,232.0,27.618,,,,,,USDA FoodData Central SR Legacy,6,,,0.1928912006935414,0.5062320230105465,93.87
170587,"Nuts, mixed nuts, oil roasted, with peanuts, without salt added",,,,USDA reference,,20.04,21.05,53.95,7.0,4.15,5.0,28.488,,,,,,USDA FoodData Central SR Legacy,6,,,0.1971496437054632,0.5676557239057239,95.04
170588,"Nuts, mixed nuts, oil roasted, without peanuts, without salt added",,,,USDA reference,,15.52,22.27,56.17,5.5,,11.0,33.137,,,,,,USDA FoodData Central SR Legacy,5,,,,0.5978075776926352,93.96000000000001
170589,"Nuts, pecans, oil roasted, without salt added",,,,USDA reference,,9.2,13.01,75.23,9.5,3.97,1.0,40.97,,,,,,USDA FoodData Central SR Legacy,6,,,0.30514988470407384,0.7720648604269295,97.44
170591,"Nuts, pine nuts, dried",,,,USDA reference,,13.69,13.08,68.37,3.7,3.59,2.0,18.764,,,,,,USDA FoodData Central SR Legacy,6,,,0.27446483180428133,0.7186251839394577,95.14
170592,"Nuts, pine nuts, pinyon, dried",,,,USDA reference,,11.57,19.3,60.98,10.7,,72.0,22.942,,,,,,USDA FoodData Central SR Legacy,5,,,,0.6639085465432771,91.85
170593,"Nuts, walnuts, glazed",,,,USDA reference,,8.28,47.59,35.71,3.6,32.14,446.0,5.357,,,,,,USDA FoodData Central SR Legacy,6,,,0.675351964698466,0.3899322996287399,91.58000000000001
170594,"Nuts, walnuts, dry roasted, with salt added",,,,USDA reference,,14.29,17.86,60.71,7.1,3.57,643.0,8.371,,,,,,USDA FoodData Central SR Legacy,6,,,0.19988801791713326,0.6537798836958862,92.86
170595,"Seeds, breadfruit seeds, roasted",,,,USDA reference,,6.2,40.1,2.7,6.0,,28.0,0.344,,,,,,USDA FoodData Central SR Legacy,5,,,,0.055102040816326525,49.00000000000001
170596,"Seeds, cottonseed kernels, roasted (glandless)",,,,USDA reference,,32.59,21.9,36.29,5.5,,25.0,6.919,,,,,,USDA FoodData Central SR Legacy,5,,,,0.39975765587133727,90.78
170597,"Beef, variety meats and by-products, spleen, cooked, braised",,,,USDA reference,,25.1,0.0,4.2,0.0,,57.0,1.12,,,,,,USDA FoodData Central SR Legacy,5,,,,0.14334470989761092,29.3
170598,"Beef, variety meats and by-products, tongue, cooked, simmered",,,,USDA reference,,19.29,0.0,22.3,0.0,0.0,65.0,10.102,,,,,,USDA FoodData Central SR Legacy,6,,,,0.5361865833132964,41.59
170599,"Beef, variety meats and by-products, tripe, raw",,,,USDA reference,,12.07,0.0,3.69,0.0,0.0,97.0,1.533,,,,,,USDA FoodData Central SR Legacy,6,,,,0.23413705583756345,15.76
170600,"Beef, sandwich steaks, flaked, chopped, formed and thinly sliced, raw",,,,USDA reference,,16.5,0.0,27.0,0.0,0.0,68.0,11.038,,,,,,USDA FoodData Central SR Legacy,6,,,,0.6206896551724138,43.5
170601,"Beef, brisket, flat half, separable lean only, trimmed to 0"" fat, choice, cooked, braised",,,,USDA reference,,32.62,0.0,8.07,0.0,0.0,52.0,3.436,,,,,,USDA FoodData Central SR Legacy,6,,,,0.198328827721799,40.69
170602,"Beef, cured, corned beef, canned",,,,USDA reference,,27.1,0.0,14.93,0.0,0.0,897.0,5.96,,,,,,USDA FoodData Central SR Legacy,6,,,,0.3552224601475137,42.03
170603,"Beef, chuck, under blade pot roast or steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",,,,USDA reference,,21.03,0.19,5.41,0.0,0.0,81.0,5.868,,,,,,USDA FoodData Central SR Legacy,6,,,0.0,0.20315433721366877,26.630000000000003
170604,"Beef, cured, dried",,,,USDA reference,,31.1,2.76,1.94,0.0,2.7,2790.0,0.84,,,,,,USDA FoodData Central SR Legacy,6,,,0.9782608695652175,0.05418994413407822,35.8
170605,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",,,,USDA reference,,26.5,0.14,12.64,0.0,0.0,73.0,6.384,,,,,,USDA FoodData Central SR Legacy,6,,,0.0,0.32179226069246436,39.28
170606,"Sausage, beef, cured, cooked, smoked",,,,USDA reference,,14.11,2.42,26.91,0.0,,1131.0,12.97,,,,,,USDA FoodData Central SR Legacy,5,,,,0.619475138121547,43.44
170607,"Beef, chopped, cured, smoked",,,,USDA reference,,20.19,1.86,4.42,0.0,,1258.0,1.83,,,,,,USDA FoodData Central SR Legacy,5,,,,0.16698148847752173,26.47
170608,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0"" fat, choice, raw",,,,USDA reference,,19.23,0.67,10.96,0.0,0.0,76.0,5.45,,,,,,USDA FoodData Central SR Legacy,6,,,0.0,0.35515230071289694,30.860000000000003
170609,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, all grades, cooked",,,,USDA reference,,28.4,0.0,12.42,0.0,0.0,62.0,5.573,,,,,,USDA FoodData Central SR Legacy,6,,,,0.30426261636452717,40.82
170610,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, select, cooked",,,,USDA reference,,29.88,0.0,7.12,0.0,0.0,64.0,3.186,,,,,,USDA FoodData Central SR Legacy,6,,,,0.19243243243243244,37.0
170611,"Beef, brisket, whole, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",,,,USDA reference,,26.79,0.0,19.52,0.0,0.0,65.0,8.68,,,,,,USDA FoodData Central SR Legacy,6,,,,0.42150723385877775,46.31
170612,"Beef, brisket, whole, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",,,,USDA reference,,29.75,0.0,10.08,0.0,0.0,70.0,4.65,,,,,,USDA FoodData Central SR Legacy,6,,,,0.2530755711775044,39.83
170613,"Beef, brisket, flat half, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",,,,USDA reference,,32.9,0.0,8.01,0.0,0.0,54.0,3.444,,,,,,USDA FoodData Central SR Legacy,6,,,,0.1957956489855781,40.91
170614,"Beef, chuck, arm pot roast, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",,,,USDA reference,,29.23,0.0,17.56,0.0,0.0,48.0,7.551,,,,,,USDA FoodData Central SR Legacy,6,,,,0.37529386621072874,46.79
170615,"Beef, chuck, arm pot roast, separable lean only, trimmed to 0"" fat, choice, cooked, braised",,,,USDA reference,,33.36,0.0,7.67,0.0,0.0,54.0,3.267,,,,,,USDA FoodData Central SR Legacy,6,,,,0.18693638800877407,41.03
170616,"Beef, chuck, arm pot roast, separable lean only, trimmed to 0"" fat, select, cooked, braised",,,,USDA reference,,33.37,0.0,5.8,0.0,0.0,55.0,2.469,,,,,,USDA FoodData Central SR Legacy,6,,,,0.1480725044677049,39.169999999999995
170617,"Beef, chuck, blade roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",,,,USDA reference,,27.18,0.0,24.14,0.0,0.0,65.0,10.43,,,,,,USDA FoodData Central SR Legacy,6,,,,0.470381917381138,51.32
170618,"Beef, chuck, under blade pot roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",,,,USDA reference,,26.39,0.0,21.48,0.0,0.0,61.0,9.954,,,,,,USDA FoodData Central SR Legacy,6,,,,0.4487152705243367,47.870000000000005
170619,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",,,,USDA reference,,22.8,0.0,30.49,0.0,,64.0,13.04,,,,,,USDA FoodData Central SR Legacy,5,,,,0.5721523738037155,53.29
170620,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",,,,USDA reference,,23.48,0.0,25.54,0.0,,65.0,10.93,,,,,,USDA FoodData Central SR Legacy,5,,,,0.5210118319053448,49.019999999999996
170621,"Beef, rib, large end (ribs 6-9), separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",,,,USDA reference,,27.53,0.0,13.4,0.0,0.0,73.0,5.6,,,,,,USDA FoodData Central SR Legacy,6,,,,0.3273882237967261,40.93
170622,"Beef, rib, large end (ribs 6-9), separable lean only, trimmed to 0"" fat, choice, cooked, roasted",,,,USDA reference,,27.53,0.0,15.0,0.0,,73.0,6.27,,,,,,USDA FoodData Central SR Legacy,5,,,,0.3526922172584058,42.53
170623,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",,,,USDA reference,,29.41,0.0,7.53,0.0,0.0,61.0,3.005,,,,,,USDA FoodData Central SR Legacy,6,,,,0.2038440714672442,36.94
170624,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, choice, cooked, broiled",,,,USDA reference,,28.04,0.0,11.7,0.0,,69.0,4.94,,,,,,USDA FoodData Central SR Legacy,5,,,,0.29441368897835934,39.739999999999995
170625,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, select, cooked, broiled",,,,USDA reference,,28.04,0.0,8.7,0.0,,69.0,3.67,,,,,,USDA FoodData Central SR Legacy,5,,,,0.23679912901469788,36.739999999999995
170626,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",,,,USDA reference,,33.56,0.0,8.86,0.0,0.0,44.0,3.751,,,,,,USDA FoodData Central SR Legacy,6,,,,0.20886374351720885,42.42
170627,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",,,,USDA reference,,28.08,0.0,6.06,0.0,0.0,37.0,2.567,,,,,,USDA FoodData Central SR Legacy,6,,,,0.17750439367311072,34.14
170628,"Beef, round, bottom round, steak, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",,,,USDA reference,,34.0,0.0,7.67,0.0,0.0,44.0,3.231,,,,,,USDA FoodData Central SR Legacy,6,,,,0.18406527477801776,41.67
170629,"Beef, round, bottom round, roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",,,,USDA reference,,27.76,0.0,6.48,0.0,0.0,36.0,2.73,,,,,,USDA FoodData Central SR Legacy,6,,,,0.18925233644859812,34.24
170630,"Beef, round, bottom round, steak, separable lean only, trimmed to 0"" fat, choice, cooked, braised",,,,USDA reference,,33.08,0.0,9.03,0.0,0.0,43.0,3.807,,,,,,USDA FoodData Central SR Legacy,6,,,,0.2144383756827357,42.11
170631,"Beef, round, bottom round, roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",,,,USDA reference,,27.23,0.0,7.63,0.0,0.0,36.0,3.214,,,,,,USDA FoodData Central SR Legacy,6,,,,0.21887550200803213,34.86
170632,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",,,,USDA reference,,29.45,0.0,3.97,0.0,0.0,63.0,1.751,,,,,,USDA FoodData Central SR Legacy,6,,,,0.11879114302812686,33.42
170633,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",,,,USDA reference,,29.85,0.0,3.9,0.0,0.0,67.0,1.602,,,,,,USDA FoodData Central SR Legacy,6,,,,0.11555555555555555,33.75
170634,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",,,,USDA reference,,29.94,0.0,4.26,0.0,0.0,66.0,1.713,,,,,,USDA FoodData Central SR Legacy,6,,,,0.12456140350877191,34.2
170635,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",,,,USDA reference,,29.52,0.0,3.43,0.0,0.0,63.0,1.438,,,,,,USDA FoodData Central SR Legacy,6,,,,0.10409711684370257,32.95
170636,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",,,,USDA reference,,27.68,0.0,6.42,0.0,0.0,36.0,2.626,,,,,,USDA FoodData Central SR Legacy,6,,,,0.18826979472140762,34.1
170637,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, select, cooked, roasted",,,,USDA reference,,27.37,0.0,4.38,0.0,0.0,36.0,1.794,,,,,,USDA FoodData Central SR Legacy,6,,,,0.13795275590551181,31.75
170638,"Beef, round, top round, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",,,,USDA reference,,35.62,0.0,6.31,0.0,0.0,45.0,2.51,,,,,,USDA FoodData Central SR Legacy,6,,,,0.1504889100882423,41.93
170639,"Beef, round, top round, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",,,,USDA reference,,35.62,0.0,7.09,0.0,0.0,45.0,2.82,,,,,,USDA FoodData Central SR Legacy,6,,,,0.16600327792086164,42.709999999999994
170640,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",,,,USDA reference,,30.93,0.0,7.7,0.0,0.0,54.0,3.327,,,,,,USDA FoodData Central SR Legacy,6,,,,0.1993269479679006,38.63
170641,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",,,,USDA reference,,30.7,0.0,8.32,0.0,0.0,59.0,3.728,,,,,,USDA FoodData Central SR Legacy,6,,,,0.2132239876986161,39.019999999999996
170642,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",,,,USDA reference,,30.45,0.0,9.03,0.0,0.0,71.0,4.114,,,,,,USDA FoodData Central SR Legacy,6,,,,0.22872340425531915,39.48
170643,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",,,,USDA reference,,31.09,0.0,7.25,0.0,0.0,55.0,3.15,,,,,,USDA FoodData Central SR Legacy,6,,,,0.18909754825247782,38.34
170644,"Puddings, vanilla, dry mix, regular, with added oil",,,,USDA reference,,0.3,92.4,1.1,0.0,,754.0,0.32,,,,,,USDA FoodData Central SR Legacy,5,,,,0.011727078891257996,93.8
170645,"Jams and preserves, apricot",,,,USDA reference,,0.7,64.4,0.2,0.3,43.4,40.0,0.0,,,,,,USDA FoodData Central SR Legacy,6,,,0.6739130434782608,0.0030627871362940273,65.30000000000001
170646,"Syrups, table blends, pancake, with 2% maple, with added potassium",,,,USDA reference,,0.0,69.6,0.1,0.0,,61.0,,,,,,,USDA FoodData Central SR Legacy,5,,,,0.001434720229555237,69.69999999999999
170648,"Snacks, potato chips, plain, made with partially hydrogenated soybean oil, unsalted",,,,USDA reference,,7.0,52.9,34.6,4.8,,8.0,18.0,,,,,,USDA FoodData Central SR Legacy,5,,,,0.36613756613756615,94.5
170649,"Snacks, potato chips, plain, unsalted",,,,USDA reference,,7.0,52.9,34.6,4.8,0.22,8.0,9.84,,,,,,USDA FoodData Central SR Legacy,6,,,0.004158790170132326,0.36613756613756615,94.5
170650,"Snacks, pretzels, hard, plain, made with unenriched flour, salted",,,,USDA reference,,9.1,79.2,3.5,2.8,,1715.0,1.36,,,,,,USDA FoodData Central SR Legacy,5,,,,0.03812636165577342,91.8
170651,"Snacks, pretzels, hard, plain, made with unenriched flour, unsalted",,,,USDA reference,,9.1,79.2,3.5,2.8,,289.0,1.36,,,,,,USDA FoodData Central SR Legacy,5,,,,0.03812636165577342,91.8
